Entity,Code,Day,vaccine_eligibility_age
Estonia,EST,2021-02-06,70
Estonia,EST,2021-02-07,70
Estonia,EST,2021-02-08,70
Estonia,EST,2021-02-09,70
Estonia,EST,2021-02-10,70
Estonia,EST,2021-02-11,70
Estonia,EST,2021-02-12,70
Estonia,EST,2021-02-13,70
Estonia,EST,2021-02-14,70
Estonia,EST,2021-02-15,70
Estonia,EST,2021-02-16,70
Estonia,EST,2021-02-17,70
Estonia,EST,2021-02-18,70
Estonia,EST,2021-02-19,70
Estonia,EST,2021-02-20,70
Estonia,EST,2021-02-21,70
Estonia,EST,2021-02-22,70
Estonia,EST,2021-02-23,70
Estonia,EST,2021-02-24,70
Estonia,EST,2021-02-25,70
Estonia,EST,2021-02-26,70
Estonia,EST,2021-02-27,70
Estonia,EST,2021-02-28,70
Estonia,EST,2021-03-01,70
Estonia,EST,2021-03-02,70
Estonia,EST,2021-03-03,70
Estonia,EST,2021-03-04,70
Estonia,EST,2021-03-05,70
Estonia,EST,2021-03-06,70
Estonia,EST,2021-03-07,70
Estonia,EST,2021-03-08,70
Estonia,EST,2021-03-09,70
Estonia,EST,2021-03-10,70
Estonia,EST,2021-03-11,70
Estonia,EST,2021-03-12,70
Estonia,EST,2021-03-13,70
Estonia,EST,2021-03-14,70
Estonia,EST,2021-03-15,70
Estonia,EST,2021-03-16,70
Estonia,EST,2021-03-17,70
Estonia,EST,2021-03-18,70
Estonia,EST,2021-03-19,70
Estonia,EST,2021-03-20,70
Estonia,EST,2021-03-21,70
Estonia,EST,2021-03-22,70
Estonia,EST,2021-03-23,70
Estonia,EST,2021-03-24,70
Estonia,EST,2021-03-25,70
Estonia,EST,2021-03-26,70
Estonia,EST,2021-03-27,70
Estonia,EST,2021-03-28,70
Estonia,EST,2021-03-29,70
Estonia,EST,2021-03-30,70
Estonia,EST,2021-03-31,70
Estonia,EST,2021-04-01,70
Estonia,EST,2021-04-02,70
Estonia,EST,2021-04-03,70
Estonia,EST,2021-04-04,70
Estonia,EST,2021-04-05,70
Estonia,EST,2021-04-06,70
Estonia,EST,2021-04-07,70
Estonia,EST,2021-04-08,70
Estonia,EST,2021-04-09,70
Estonia,EST,2021-04-10,70
Estonia,EST,2021-04-11,70
Estonia,EST,2021-04-12,70
Estonia,EST,2021-04-13,70
Estonia,EST,2021-04-14,70
Estonia,EST,2021-04-15,70
Estonia,EST,2021-04-16,70
Estonia,EST,2021-04-17,70
Estonia,EST,2021-04-18,70
Estonia,EST,2021-04-19,70
Estonia,EST,2021-04-20,70
Estonia,EST,2021-04-21,70
Estonia,EST,2021-04-22,70
Estonia,EST,2021-04-23,70
Estonia,EST,2021-04-24,70
Estonia,EST,2021-04-25,70
Estonia,EST,2021-04-26,70
Estonia,EST,2021-04-27,70
Estonia,EST,2021-04-28,70
Estonia,EST,2021-04-29,70
Estonia,EST,2021-04-30,70
Estonia,EST,2021-05-01,70
Estonia,EST,2021-05-02,70
Estonia,EST,2021-05-03,70
Estonia,EST,2021-05-04,70
Estonia,EST,2021-05-05,70
Estonia,EST,2021-05-06,70
Estonia,EST,2021-05-07,70
Estonia,EST,2021-05-08,70
Estonia,EST,2021-05-09,70
Estonia,EST,2021-05-10,50
Estonia,EST,2021-05-11,50
Estonia,EST,2021-05-12,50
Estonia,EST,2021-05-13,50
Estonia,EST,2021-05-14,50
Estonia,EST,2021-05-15,50
Estonia,EST,2021-05-16,50
Estonia,EST,2021-05-17,16
Estonia,EST,2021-05-18,16
Estonia,EST,2021-05-19,16
Estonia,EST,2021-05-20,16
Estonia,EST,2021-05-21,16
Estonia,EST,2021-05-22,16
Estonia,EST,2021-05-23,16
Estonia,EST,2021-05-24,16
Estonia,EST,2021-05-25,16
Estonia,EST,2021-05-26,16
Estonia,EST,2021-05-27,16
Estonia,EST,2021-05-28,16
Estonia,EST,2021-05-29,16
Estonia,EST,2021-05-30,16
Estonia,EST,2021-05-31,16
Estonia,EST,2021-06-01,16
Estonia,EST,2021-06-02,16
Estonia,EST,2021-06-03,16
Estonia,EST,2021-06-04,16
Estonia,EST,2021-06-05,16
Estonia,EST,2021-06-06,16
Estonia,EST,2021-06-07,16
Estonia,EST,2021-06-08,16
Estonia,EST,2021-06-09,16
Estonia,EST,2021-06-10,16
Estonia,EST,2021-06-11,16
Estonia,EST,2021-06-12,16
Estonia,EST,2021-06-13,16
Estonia,EST,2021-06-14,16
Estonia,EST,2021-06-15,16
Estonia,EST,2021-06-16,16
Estonia,EST,2021-06-17,5
Estonia,EST,2021-06-18,5
Estonia,EST,2021-06-19,5
Estonia,EST,2021-06-20,5
Estonia,EST,2021-06-21,5
Estonia,EST,2021-06-22,5
Estonia,EST,2021-06-23,5
Estonia,EST,2021-06-24,5
Estonia,EST,2021-06-25,5
Estonia,EST,2021-06-26,5
Estonia,EST,2021-06-27,5
Estonia,EST,2021-06-28,5
Estonia,EST,2021-06-29,5
Estonia,EST,2021-06-30,5
Estonia,EST,2021-07-01,5
Estonia,EST,2021-07-02,5
Estonia,EST,2021-07-03,5
Estonia,EST,2021-07-04,5
Estonia,EST,2021-07-05,5
Estonia,EST,2021-07-06,5
Estonia,EST,2021-07-07,5
Estonia,EST,2021-07-08,5
Estonia,EST,2021-07-09,5
Estonia,EST,2021-07-10,5
Estonia,EST,2021-07-11,5
Estonia,EST,2021-07-12,5
Estonia,EST,2021-07-13,5
Estonia,EST,2021-07-14,5
Estonia,EST,2021-07-15,5
Estonia,EST,2021-07-16,5
Estonia,EST,2021-07-17,5
Estonia,EST,2021-07-18,5
Estonia,EST,2021-07-19,5
Estonia,EST,2021-07-20,5
Estonia,EST,2021-07-21,5
Estonia,EST,2021-07-22,5
Estonia,EST,2021-07-23,5
Estonia,EST,2021-07-24,5
Estonia,EST,2021-07-25,5
Estonia,EST,2021-07-26,5
Estonia,EST,2021-07-27,5
Estonia,EST,2021-07-28,5
Estonia,EST,2021-07-29,5
Estonia,EST,2021-07-30,5
Estonia,EST,2021-07-31,5
Estonia,EST,2021-08-01,5
Estonia,EST,2021-08-02,5
Estonia,EST,2021-08-03,5
Estonia,EST,2021-08-04,5
Estonia,EST,2021-08-05,5
Estonia,EST,2021-08-06,5
Estonia,EST,2021-08-07,5
Estonia,EST,2021-08-08,5
Estonia,EST,2021-08-09,5
Estonia,EST,2021-08-10,5
Estonia,EST,2021-08-11,5
Estonia,EST,2021-08-12,5
Estonia,EST,2021-08-13,5
Estonia,EST,2021-08-14,5
Estonia,EST,2021-08-15,5
Estonia,EST,2021-08-16,5
Estonia,EST,2021-08-17,5
Estonia,EST,2021-08-18,5
Estonia,EST,2021-08-19,5
Estonia,EST,2021-08-20,5
Estonia,EST,2021-08-21,5
Estonia,EST,2021-08-22,5
Estonia,EST,2021-08-23,5
Estonia,EST,2021-08-24,5
Estonia,EST,2021-08-25,5
Estonia,EST,2021-08-26,5
Estonia,EST,2021-08-27,5
Estonia,EST,2021-08-28,5
Estonia,EST,2021-08-29,5
Estonia,EST,2021-08-30,5
Estonia,EST,2021-08-31,5
Estonia,EST,2021-09-01,5
Estonia,EST,2021-09-02,5
Estonia,EST,2021-09-03,5
Estonia,EST,2021-09-04,5
Estonia,EST,2021-09-05,5
Estonia,EST,2021-09-06,5
Estonia,EST,2021-09-07,5
Estonia,EST,2021-09-08,5
Estonia,EST,2021-09-09,5
Estonia,EST,2021-09-10,5
Estonia,EST,2021-09-11,5
Estonia,EST,2021-09-12,5
Estonia,EST,2021-09-13,5
Estonia,EST,2021-09-14,5
Estonia,EST,2021-09-15,5
Estonia,EST,2021-09-16,5
Estonia,EST,2021-09-17,5
Estonia,EST,2021-09-18,5
Estonia,EST,2021-09-19,5
Estonia,EST,2021-09-20,5
Estonia,EST,2021-09-21,5
Estonia,EST,2021-09-22,5
Estonia,EST,2021-09-23,5
Estonia,EST,2021-09-24,5
Estonia,EST,2021-09-25,5
Estonia,EST,2021-09-26,5
Estonia,EST,2021-09-27,5
Estonia,EST,2021-09-28,5
Estonia,EST,2021-09-29,5
Estonia,EST,2021-09-30,5
Estonia,EST,2021-10-01,5
Estonia,EST,2021-10-02,5
Estonia,EST,2021-10-03,5
Estonia,EST,2021-10-04,5
Estonia,EST,2021-10-05,5
Estonia,EST,2021-10-06,5
Estonia,EST,2021-10-07,5
Estonia,EST,2021-10-08,5
Estonia,EST,2021-10-09,5
Estonia,EST,2021-10-10,5
Estonia,EST,2021-10-11,5
Estonia,EST,2021-10-12,5
Estonia,EST,2021-10-13,5
Estonia,EST,2021-10-14,5
Estonia,EST,2021-10-15,5
Estonia,EST,2021-10-16,5
Estonia,EST,2021-10-17,5
Estonia,EST,2021-10-18,5
Estonia,EST,2021-10-19,5
Estonia,EST,2021-10-20,5
Estonia,EST,2021-10-21,5
Estonia,EST,2021-10-22,5
Estonia,EST,2021-10-23,5
Estonia,EST,2021-10-24,5
Estonia,EST,2021-10-25,5
Estonia,EST,2021-10-26,5
Estonia,EST,2021-10-27,5
Estonia,EST,2021-10-28,5
Estonia,EST,2021-10-29,5
Estonia,EST,2021-10-30,5
Estonia,EST,2021-10-31,5
Estonia,EST,2021-11-01,5
Estonia,EST,2021-11-02,5
Estonia,EST,2021-11-03,5
Estonia,EST,2021-11-04,5
Estonia,EST,2021-11-05,5
Estonia,EST,2021-11-06,5
Estonia,EST,2021-11-07,5
Estonia,EST,2021-11-08,5
Estonia,EST,2021-11-09,5
Estonia,EST,2021-11-10,5
Estonia,EST,2021-11-11,5
Estonia,EST,2021-11-12,5
Estonia,EST,2021-11-13,5
Estonia,EST,2021-11-14,5
Estonia,EST,2021-11-15,5
Estonia,EST,2021-11-16,5
Estonia,EST,2021-11-17,5
Estonia,EST,2021-11-18,5
Estonia,EST,2021-11-19,5
Estonia,EST,2021-11-20,5
Estonia,EST,2021-11-21,5
Estonia,EST,2021-11-22,5
Estonia,EST,2021-11-23,5
Estonia,EST,2021-11-24,5
Estonia,EST,2021-11-25,5
Estonia,EST,2021-11-26,5
Estonia,EST,2021-11-27,16
Estonia,EST,2021-11-28,16
Estonia,EST,2021-11-29,16
Estonia,EST,2021-11-30,16
Estonia,EST,2021-12-01,16
Estonia,EST,2021-12-02,16
Estonia,EST,2021-12-03,16
Estonia,EST,2021-12-04,16
Estonia,EST,2021-12-05,16
Estonia,EST,2021-12-06,16
Estonia,EST,2021-12-07,16
Estonia,EST,2021-12-08,16
Estonia,EST,2021-12-09,16
Estonia,EST,2021-12-10,16
Estonia,EST,2021-12-11,16
Estonia,EST,2021-12-12,16
Estonia,EST,2021-12-13,5
Estonia,EST,2021-12-14,5
Estonia,EST,2021-12-15,5
Estonia,EST,2021-12-16,5
Estonia,EST,2021-12-17,5
Estonia,EST,2021-12-18,5
Estonia,EST,2021-12-19,5
Estonia,EST,2021-12-20,5
Estonia,EST,2021-12-21,5
Estonia,EST,2021-12-22,5
Estonia,EST,2021-12-23,5
Estonia,EST,2021-12-24,5
Estonia,EST,2021-12-25,5
Estonia,EST,2021-12-26,5
Estonia,EST,2021-12-27,5
Estonia,EST,2021-12-28,5
Estonia,EST,2021-12-29,5
Estonia,EST,2021-12-30,5
Estonia,EST,2021-12-31,5
Estonia,EST,2022-01-01,5
Estonia,EST,2022-01-02,5
Estonia,EST,2022-01-03,5
Estonia,EST,2022-01-04,5
Estonia,EST,2022-01-05,5
Estonia,EST,2022-01-06,5
Estonia,EST,2022-01-07,5
Estonia,EST,2022-01-08,5
Estonia,EST,2022-01-09,5
Estonia,EST,2022-01-10,5
Estonia,EST,2022-01-11,5
Estonia,EST,2022-01-12,5
Estonia,EST,2022-01-13,5
Estonia,EST,2022-01-14,5
Estonia,EST,2022-01-15,5
Estonia,EST,2022-01-16,5
Estonia,EST,2022-01-17,5
Estonia,EST,2022-01-18,5
Estonia,EST,2022-01-19,5
Estonia,EST,2022-01-20,5
Estonia,EST,2022-01-21,5
Estonia,EST,2022-01-22,5
Estonia,EST,2022-01-23,5
Estonia,EST,2022-01-24,5
Estonia,EST,2022-01-25,5
Estonia,EST,2022-01-26,5
Estonia,EST,2022-01-27,5
Estonia,EST,2022-01-28,5
Estonia,EST,2022-01-29,5
Estonia,EST,2022-01-30,5
Estonia,EST,2022-01-31,5
Estonia,EST,2022-02-01,5
Estonia,EST,2022-02-02,5
Estonia,EST,2022-02-03,5
Estonia,EST,2022-02-04,5
Estonia,EST,2022-02-05,5
Estonia,EST,2022-02-06,5
Estonia,EST,2022-02-07,5
Estonia,EST,2022-02-08,5
Estonia,EST,2022-02-09,5
Estonia,EST,2022-02-10,5
Estonia,EST,2022-02-11,5
Estonia,EST,2022-02-12,5
Estonia,EST,2022-02-13,5
Estonia,EST,2022-02-14,5
Estonia,EST,2022-02-15,5
Estonia,EST,2022-02-16,5
Estonia,EST,2022-02-17,5
Estonia,EST,2022-02-18,5
Estonia,EST,2022-02-19,5
Estonia,EST,2022-02-20,5
Estonia,EST,2022-02-21,5
Estonia,EST,2022-02-22,5
Estonia,EST,2022-02-23,5
Estonia,EST,2022-02-24,5
Estonia,EST,2022-02-25,5
Estonia,EST,2022-02-26,5
Estonia,EST,2022-02-27,5
Estonia,EST,2022-02-28,5
Estonia,EST,2022-03-01,5
Estonia,EST,2022-03-02,5
Estonia,EST,2022-03-03,5
Estonia,EST,2022-03-04,5
Estonia,EST,2022-03-05,5
Estonia,EST,2022-03-06,5
Estonia,EST,2022-03-07,5
Estonia,EST,2022-03-08,5
Estonia,EST,2022-03-09,5
Estonia,EST,2022-03-10,5
Estonia,EST,2022-03-11,5
Estonia,EST,2022-03-12,5
Estonia,EST,2022-03-13,5
Estonia,EST,2022-03-14,5
Estonia,EST,2022-03-15,5
Estonia,EST,2022-03-16,5
Estonia,EST,2022-03-17,5
Estonia,EST,2022-03-18,5
Estonia,EST,2022-03-19,5
Estonia,EST,2022-03-20,5
Estonia,EST,2022-03-21,5
Estonia,EST,2022-03-22,5
Estonia,EST,2022-03-23,5
Estonia,EST,2022-03-24,5
Estonia,EST,2022-03-25,5
Estonia,EST,2022-03-26,5
Estonia,EST,2022-03-27,5
Estonia,EST,2022-03-28,5
Estonia,EST,2022-03-29,5
Estonia,EST,2022-03-30,5
Estonia,EST,2022-03-31,5
Estonia,EST,2022-04-01,5
Estonia,EST,2022-04-02,5
Estonia,EST,2022-04-03,5
Ethiopia,ETH,2021-03-13,65
Ethiopia,ETH,2021-03-14,65
Ethiopia,ETH,2021-03-15,65
Ethiopia,ETH,2021-03-16,65
Ethiopia,ETH,2021-03-17,65
Ethiopia,ETH,2021-03-18,65
Ethiopia,ETH,2021-03-19,65
Ethiopia,ETH,2021-03-20,65
Ethiopia,ETH,2021-03-21,65
Ethiopia,ETH,2021-03-22,65
Ethiopia,ETH,2021-03-23,65
Ethiopia,ETH,2021-03-24,65
Ethiopia,ETH,2021-03-25,65
Ethiopia,ETH,2021-03-26,65
Ethiopia,ETH,2021-03-27,65
Ethiopia,ETH,2021-03-28,65
Ethiopia,ETH,2021-03-29,65
Ethiopia,ETH,2021-03-30,65
Ethiopia,ETH,2021-03-31,65
Ethiopia,ETH,2021-04-01,65
Ethiopia,ETH,2021-04-02,65
Ethiopia,ETH,2021-04-03,65
Ethiopia,ETH,2021-04-04,65
Ethiopia,ETH,2021-04-05,65
Ethiopia,ETH,2021-04-06,65
Ethiopia,ETH,2021-04-07,65
Ethiopia,ETH,2021-04-08,65
Ethiopia,ETH,2021-04-09,65
Ethiopia,ETH,2021-04-10,65
Ethiopia,ETH,2021-04-11,65
Ethiopia,ETH,2021-04-12,65
Ethiopia,ETH,2021-04-13,65
Ethiopia,ETH,2021-04-14,65
Ethiopia,ETH,2021-04-15,65
Ethiopia,ETH,2021-04-16,65
Ethiopia,ETH,2021-04-17,65
Ethiopia,ETH,2021-04-18,65
Ethiopia,ETH,2021-04-19,65
Ethiopia,ETH,2021-04-20,65
Ethiopia,ETH,2021-04-21,65
Ethiopia,ETH,2021-04-22,65
Ethiopia,ETH,2021-04-23,65
Ethiopia,ETH,2021-04-24,65
Ethiopia,ETH,2021-04-25,65
Ethiopia,ETH,2021-04-26,65
Ethiopia,ETH,2021-04-27,65
Ethiopia,ETH,2021-04-28,65
Ethiopia,ETH,2021-04-29,65
Ethiopia,ETH,2021-04-30,65
Ethiopia,ETH,2021-05-01,65
Ethiopia,ETH,2021-05-02,65
Ethiopia,ETH,2021-05-03,65
Ethiopia,ETH,2021-05-04,65
Ethiopia,ETH,2021-05-05,65
Ethiopia,ETH,2021-05-06,65
Ethiopia,ETH,2021-05-07,65
Ethiopia,ETH,2021-05-08,65
Ethiopia,ETH,2021-05-09,65
Ethiopia,ETH,2021-05-10,65
Ethiopia,ETH,2021-05-11,65
Ethiopia,ETH,2021-05-12,65
Ethiopia,ETH,2021-05-13,65
Ethiopia,ETH,2021-05-14,65
Ethiopia,ETH,2021-05-15,65
Ethiopia,ETH,2021-05-16,65
Ethiopia,ETH,2021-05-17,65
Ethiopia,ETH,2021-05-18,65
Ethiopia,ETH,2021-05-19,65
Ethiopia,ETH,2021-05-20,65
Ethiopia,ETH,2021-05-21,65
Ethiopia,ETH,2021-05-22,65
Ethiopia,ETH,2021-05-23,65
Ethiopia,ETH,2021-05-24,65
Ethiopia,ETH,2021-05-25,65
Ethiopia,ETH,2021-05-26,65
Ethiopia,ETH,2021-05-27,65
Ethiopia,ETH,2021-05-28,65
Ethiopia,ETH,2021-05-29,65
Ethiopia,ETH,2021-05-30,65
Ethiopia,ETH,2021-05-31,65
Ethiopia,ETH,2021-06-01,65
Ethiopia,ETH,2021-06-02,65
Ethiopia,ETH,2021-06-03,65
Ethiopia,ETH,2021-06-04,65
Ethiopia,ETH,2021-06-05,65
Ethiopia,ETH,2021-06-06,65
Ethiopia,ETH,2021-06-07,65
Ethiopia,ETH,2021-06-08,65
Ethiopia,ETH,2021-06-09,65
Ethiopia,ETH,2021-06-10,65
Ethiopia,ETH,2021-06-11,65
Ethiopia,ETH,2021-06-12,65
Ethiopia,ETH,2021-06-13,65
Ethiopia,ETH,2021-06-14,65
Ethiopia,ETH,2021-06-15,65
Ethiopia,ETH,2021-06-16,65
Ethiopia,ETH,2021-06-17,65
Ethiopia,ETH,2021-06-18,65
Ethiopia,ETH,2021-06-19,65
Ethiopia,ETH,2021-06-20,65
Ethiopia,ETH,2021-06-21,65
Ethiopia,ETH,2021-06-22,65
Ethiopia,ETH,2021-06-23,65
Ethiopia,ETH,2021-06-24,65
Ethiopia,ETH,2021-06-25,65
Ethiopia,ETH,2021-06-26,65
Ethiopia,ETH,2021-06-27,65
Ethiopia,ETH,2021-06-28,65
Ethiopia,ETH,2021-06-29,65
Ethiopia,ETH,2021-06-30,65
Ethiopia,ETH,2021-07-01,65
Ethiopia,ETH,2021-07-02,65
Ethiopia,ETH,2021-07-03,65
Ethiopia,ETH,2021-07-04,65
Ethiopia,ETH,2021-07-05,65
Ethiopia,ETH,2021-07-06,65
Ethiopia,ETH,2021-07-07,65
Ethiopia,ETH,2021-07-08,65
Ethiopia,ETH,2021-07-09,65
Ethiopia,ETH,2021-07-10,65
Ethiopia,ETH,2021-07-11,65
Ethiopia,ETH,2021-07-12,65
Ethiopia,ETH,2021-07-13,65
Ethiopia,ETH,2021-07-14,65
Ethiopia,ETH,2021-07-15,65
Ethiopia,ETH,2021-07-16,65
Ethiopia,ETH,2021-07-17,65
Ethiopia,ETH,2021-07-18,65
Ethiopia,ETH,2021-07-19,65
Ethiopia,ETH,2021-07-20,65
Ethiopia,ETH,2021-07-21,65
Ethiopia,ETH,2021-07-22,65
Ethiopia,ETH,2021-07-23,65
Ethiopia,ETH,2021-07-24,65
Ethiopia,ETH,2021-07-25,65
Ethiopia,ETH,2021-07-26,65
Ethiopia,ETH,2021-07-27,65
Ethiopia,ETH,2021-07-28,65
Ethiopia,ETH,2021-07-29,65
Ethiopia,ETH,2021-07-30,65
Ethiopia,ETH,2021-07-31,65
Ethiopia,ETH,2021-08-01,65
Ethiopia,ETH,2021-08-02,65
Ethiopia,ETH,2021-08-03,65
Ethiopia,ETH,2021-08-04,65
Ethiopia,ETH,2021-08-05,65
Ethiopia,ETH,2021-08-06,65
Ethiopia,ETH,2021-08-07,65
Ethiopia,ETH,2021-08-08,65
Ethiopia,ETH,2021-08-09,65
Ethiopia,ETH,2021-08-10,65
Ethiopia,ETH,2021-08-11,65
Ethiopia,ETH,2021-08-12,65
Ethiopia,ETH,2021-08-13,65
Ethiopia,ETH,2021-08-14,65
Ethiopia,ETH,2021-08-15,65
Ethiopia,ETH,2021-08-16,65
Ethiopia,ETH,2021-08-17,65
Ethiopia,ETH,2021-08-18,65
Ethiopia,ETH,2021-08-19,65
Ethiopia,ETH,2021-08-20,65
Ethiopia,ETH,2021-08-21,65
Ethiopia,ETH,2021-08-22,65
Ethiopia,ETH,2021-08-23,65
Ethiopia,ETH,2021-08-24,65
Ethiopia,ETH,2021-08-25,65
Ethiopia,ETH,2021-08-26,65
Ethiopia,ETH,2021-08-27,65
Ethiopia,ETH,2021-08-28,65
Ethiopia,ETH,2021-08-29,65
Ethiopia,ETH,2021-08-30,65
Ethiopia,ETH,2021-08-31,65
Ethiopia,ETH,2021-09-01,65
Ethiopia,ETH,2021-09-02,65
Ethiopia,ETH,2021-09-03,65
Ethiopia,ETH,2021-09-04,65
Ethiopia,ETH,2021-09-05,65
Ethiopia,ETH,2021-09-06,65
Ethiopia,ETH,2021-09-07,65
Ethiopia,ETH,2021-09-08,65
Ethiopia,ETH,2021-09-09,65
Ethiopia,ETH,2021-09-10,65
Ethiopia,ETH,2021-09-11,65
Ethiopia,ETH,2021-09-12,65
Ethiopia,ETH,2021-09-13,65
Ethiopia,ETH,2021-09-14,65
Ethiopia,ETH,2021-09-15,65
Ethiopia,ETH,2021-09-16,65
Ethiopia,ETH,2021-09-17,65
Ethiopia,ETH,2021-09-18,65
Ethiopia,ETH,2021-09-19,65
Ethiopia,ETH,2021-09-20,65
Ethiopia,ETH,2021-09-21,65
Ethiopia,ETH,2021-09-22,65
Ethiopia,ETH,2021-09-23,65
Ethiopia,ETH,2021-09-24,65
Ethiopia,ETH,2021-09-25,65
Ethiopia,ETH,2021-09-26,65
Ethiopia,ETH,2021-09-27,65
Ethiopia,ETH,2021-09-28,65
Ethiopia,ETH,2021-09-29,65
Ethiopia,ETH,2021-09-30,65
Ethiopia,ETH,2021-10-01,65
Ethiopia,ETH,2021-10-02,65
Ethiopia,ETH,2021-10-03,65
Ethiopia,ETH,2021-10-04,65
Ethiopia,ETH,2021-10-05,65
Ethiopia,ETH,2021-10-06,65
Ethiopia,ETH,2021-10-07,65
Ethiopia,ETH,2021-10-08,65
Ethiopia,ETH,2021-10-09,65
Ethiopia,ETH,2021-10-10,65
Ethiopia,ETH,2021-10-11,65
Ethiopia,ETH,2021-10-12,65
Ethiopia,ETH,2021-10-13,65
Ethiopia,ETH,2021-10-14,65
Ethiopia,ETH,2021-10-15,65
Ethiopia,ETH,2021-10-16,65
Ethiopia,ETH,2021-10-17,65
Ethiopia,ETH,2021-10-18,65
Ethiopia,ETH,2021-10-19,65
Ethiopia,ETH,2021-10-20,65
Ethiopia,ETH,2021-10-21,65
Ethiopia,ETH,2021-10-22,65
Ethiopia,ETH,2021-10-23,65
Ethiopia,ETH,2021-10-24,65
Ethiopia,ETH,2021-10-25,65
Ethiopia,ETH,2021-10-26,65
Ethiopia,ETH,2021-10-27,65
Ethiopia,ETH,2021-10-28,65
Ethiopia,ETH,2021-10-29,65
Ethiopia,ETH,2021-10-30,65
Ethiopia,ETH,2021-10-31,65
Ethiopia,ETH,2021-11-01,65
Ethiopia,ETH,2021-11-02,65
Ethiopia,ETH,2021-11-03,65
Ethiopia,ETH,2021-11-04,65
Ethiopia,ETH,2021-11-05,65
Ethiopia,ETH,2021-11-06,65
Ethiopia,ETH,2021-11-07,65
Ethiopia,ETH,2021-11-08,65
Ethiopia,ETH,2021-11-09,65
Ethiopia,ETH,2021-11-10,65
Ethiopia,ETH,2021-11-11,65
Ethiopia,ETH,2021-11-12,65
Ethiopia,ETH,2021-11-13,65
Ethiopia,ETH,2021-11-14,65
Ethiopia,ETH,2021-11-15,65
Ethiopia,ETH,2021-11-16,5
Ethiopia,ETH,2021-11-17,5
Ethiopia,ETH,2021-11-18,5
Ethiopia,ETH,2021-11-19,5
Ethiopia,ETH,2021-11-20,5
Ethiopia,ETH,2021-11-21,5
Ethiopia,ETH,2021-11-22,5
Ethiopia,ETH,2021-11-23,5
Ethiopia,ETH,2021-11-24,5
Ethiopia,ETH,2021-11-25,5
Ethiopia,ETH,2021-11-26,5
Ethiopia,ETH,2021-11-27,5
Ethiopia,ETH,2021-11-28,5
Ethiopia,ETH,2021-11-29,5
Ethiopia,ETH,2021-11-30,5
Ethiopia,ETH,2021-12-01,5
Ethiopia,ETH,2021-12-02,5
Ethiopia,ETH,2021-12-03,5
Ethiopia,ETH,2021-12-04,5
Ethiopia,ETH,2021-12-05,5
Ethiopia,ETH,2021-12-06,5
Ethiopia,ETH,2021-12-07,5
Ethiopia,ETH,2021-12-08,5
Ethiopia,ETH,2021-12-09,5
Ethiopia,ETH,2021-12-10,5
Ethiopia,ETH,2021-12-11,5
Ethiopia,ETH,2021-12-12,5
Ethiopia,ETH,2021-12-13,5
Ethiopia,ETH,2021-12-14,5
Ethiopia,ETH,2021-12-15,5
Ethiopia,ETH,2021-12-16,5
Ethiopia,ETH,2021-12-17,5
Ethiopia,ETH,2021-12-18,5
Ethiopia,ETH,2021-12-19,5
Ethiopia,ETH,2021-12-20,5
Ethiopia,ETH,2021-12-21,5
Ethiopia,ETH,2021-12-22,5
Ethiopia,ETH,2021-12-23,5
Ethiopia,ETH,2021-12-24,5
Ethiopia,ETH,2021-12-25,5
Ethiopia,ETH,2021-12-26,5
Ethiopia,ETH,2021-12-27,5
Ethiopia,ETH,2021-12-28,5
Ethiopia,ETH,2021-12-29,5
Ethiopia,ETH,2021-12-30,5
Ethiopia,ETH,2021-12-31,5
Ethiopia,ETH,2022-01-01,5
Ethiopia,ETH,2022-01-02,5
Ethiopia,ETH,2022-01-03,5
Ethiopia,ETH,2022-01-04,5
Ethiopia,ETH,2022-01-05,5
Ethiopia,ETH,2022-01-06,5
Ethiopia,ETH,2022-01-07,5
Ethiopia,ETH,2022-01-08,5
Ethiopia,ETH,2022-01-09,5
Ethiopia,ETH,2022-01-10,5
Ethiopia,ETH,2022-01-11,5
Ethiopia,ETH,2022-01-12,5
Ethiopia,ETH,2022-01-13,5
Ethiopia,ETH,2022-01-14,5
Ethiopia,ETH,2022-01-15,5
Ethiopia,ETH,2022-01-16,5
Ethiopia,ETH,2022-01-17,5
Ethiopia,ETH,2022-01-18,5
Ethiopia,ETH,2022-01-19,5
Ethiopia,ETH,2022-01-20,5
Ethiopia,ETH,2022-01-21,5
Ethiopia,ETH,2022-01-22,5
Ethiopia,ETH,2022-01-23,5
Ethiopia,ETH,2022-01-24,5
Ethiopia,ETH,2022-01-25,5
Ethiopia,ETH,2022-01-26,5
Ethiopia,ETH,2022-01-27,5
Ethiopia,ETH,2022-01-28,5
Ethiopia,ETH,2022-01-29,5
Ethiopia,ETH,2022-01-30,5
Ethiopia,ETH,2022-01-31,5
Ethiopia,ETH,2022-02-01,5
Ethiopia,ETH,2022-02-02,5
Ethiopia,ETH,2022-02-03,5
Ethiopia,ETH,2022-02-04,5
Ethiopia,ETH,2022-02-05,5
Ethiopia,ETH,2022-02-06,5
Ethiopia,ETH,2022-02-07,5
Ethiopia,ETH,2022-02-08,5
Ethiopia,ETH,2022-02-09,5
Ethiopia,ETH,2022-02-10,5
Ethiopia,ETH,2022-02-11,5
Ethiopia,ETH,2022-02-12,5
Ethiopia,ETH,2022-02-13,5
Ethiopia,ETH,2022-02-14,5
Ethiopia,ETH,2022-02-15,5
